Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,BadPromoters,ALL,*,QUAL,*,0.947368,1.0,0.55,0.972973,0,0,197273.000000,149833.000000,0.000000,19,.,.,12.000000,6.000000,,2.0,18,.,.,11.000000,6.000000,,1.83333333333,1,.,.,1.000000,0.000000,,,40,.,.,25.000000,15.000000,,1.66666666667,18,.,.,12.000000,6.000000,,2.0,0,.,.,0.000000,0.000000,,,22,.,.,13.000000,9.000000,,1.44444444444
INDEL,D6_15,BadPromoters,PASS,*,QUAL,*,0.947368,1.0,0.55,0.972973,0,0,197273.000000,149833.000000,0.000000,19,.,.,12.000000,6.000000,,2.0,18,.,.,11.000000,6.000000,,1.83333333333,1,.,.,1.000000,0.000000,,,40,.,.,25.000000,15.000000,,1.66666666667,18,.,.,12.000000,6.000000,,2.0,0,.,.,0.000000,0.000000,,,22,.,.,13.000000,9.000000,,1.44444444444
INDEL,D6_15,CMRGv1.00_duplicationinKMT2C,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,17000.000000,872.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,CMRGv1.00_duplicationinKMT2C,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,17000.000000,872.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,CMRGv1.00_falselyduplicatedgenes,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,93071.000000,65663.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,CMRGv1.00_falselyduplicatedgenes,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,93071.000000,65663.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,HG002_hifiasmv0.11_ComplexVar_in_TRgt100,ALL,*,QUAL,*,0.956476,0.965447,0.871018,0.96094,20,11,33207990.000000,3738847.000000,0.000000,942,.,.,533.000000,213.000000,,2.50234741784,901,.,.,515.000000,212.000000,,2.42924528302,41,.,.,18.000000,1.000000,,18.0,7629,.,.,6268.000000,1360.000000,,4.60882352941,950,.,.,732.000000,218.000000,,3.35779816514,34,.,.,26.000000,8.000000,,3.25,6645,.,.,5510.000000,1134.000000,,4.85890652557
INDEL,D6_15,HG002_hifiasmv0.11_ComplexVar_in_TRgt100,PASS,*,QUAL,*,0.956476,0.965447,0.871018,0.96094,20,11,33207990.000000,3738847.000000,0.000000,942,.,.,533.000000,213.000000,,2.50234741784,901,.,.,515.000000,212.000000,,2.42924528302,41,.,.,18.000000,1.000000,,18.0,7629,.,.,6268.000000,1360.000000,,4.60882352941,950,.,.,732.000000,218.000000,,3.35779816514,34,.,.,26.000000,8.000000,,3.25,6645,.,.,5510.000000,1134.000000,,4.85890652557
INDEL,D6_15,HG002_v4.2.1_CNV_CCSandONT_elliptical_outlier,ALL,*,QUAL,*,0.0,,1.0,,0,0,39152503.000000,3341.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,539,.,.,413.000000,126.000000,,3.27777777778,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,539,.,.,413.000000,126.000000,,3.27777777778
INDEL,D6_15,HG002_v4.2.1_CNV_CCSandONT_elliptical_outlier,PASS,*,QUAL,*,0.0,,1.0,,0,0,39152503.000000,3341.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,539,.,.,413.000000,126.000000,,3.27777777778,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,539,.,.,413.000000,126.000000,,3.27777777778
INDEL,D6_15,HG002_v4.2.1_CNV_gt2assemblycontigs_ONTCanu_ONTFlye_CCSCanu,ALL,*,QUAL,*,0.0,,1.0,,0,0,12794035.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,198,.,.,152.000000,46.000000,,3.30434782609,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,198,.,.,152.000000,46.000000,,3.30434782609
INDEL,D6_15,HG002_v4.2.1_CNV_gt2assemblycontigs_ONTCanu_ONTFlye_CCSCanu,PASS,*,QUAL,*,0.0,,1.0,,0,0,12794035.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,198,.,.,152.000000,46.000000,,3.30434782609,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,198,.,.,152.000000,46.000000,,3.30434782609
INDEL,D6_15,HG002_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,ALL,*,QUAL,*,0.0,,1.0,,0,0,13732774.000000,1000.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,201,.,.,152.000000,49.000000,,3.10204081633,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,201,.,.,152.000000,49.000000,,3.10204081633
INDEL,D6_15,HG002_v4.2.1_CNV_mrcanavarIllumina_CCShighcov_ONThighcov_intersection,PASS,*,QUAL,*,0.0,,1.0,,0,0,13732774.000000,1000.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,201,.,.,152.000000,49.000000,,3.10204081633,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,201,.,.,152.000000,49.000000,,3.10204081633
INDEL,D6_15,HG002_v4.2.1_CNVsandSVs,ALL,*,QUAL,*,0.857143,0.857143,0.99834,0.857143,0,1,90176126.000000,170045.000000,0.000000,7,.,.,5.000000,1.000000,,5.0,6,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,4217,.,.,3368.000000,848.000000,,3.97169811321,6,.,.,5.000000,1.000000,,5.0,1,.,.,1.000000,0.000000,,,4210,.,.,3362.000000,847.000000,,3.96930342385
INDEL,D6_15,HG002_v4.2.1_CNVsandSVs,PASS,*,QUAL,*,0.857143,0.857143,0.99834,0.857143,0,1,90176126.000000,170045.000000,0.000000,7,.,.,5.000000,1.000000,,5.0,6,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,4217,.,.,3368.000000,848.000000,,3.97169811321,6,.,.,5.000000,1.000000,,5.0,1,.,.,1.000000,0.000000,,,4210,.,.,3362.000000,847.000000,,3.96930342385
INDEL,D6_15,HG002_v4.2.1_Tier1plusTier2_v0.6.1,ALL,*,QUAL,*,0.75,0.75,0.99882,0.75,0,1,32635612.000000,77848.000000,0.000000,4,.,.,2.000000,1.000000,,2.0,3,.,.,1.000000,1.000000,,1.0,1,.,.,1.000000,0.000000,,,3390,.,.,2729.000000,660.000000,,4.13484848485,3,.,.,2.000000,1.000000,,2.0,1,.,.,1.000000,0.000000,,,3386,.,.,2726.000000,659.000000,,4.13657056146
INDEL,D6_15,HG002_v4.2.1_Tier1plusTier2_v0.6.1,PASS,*,QUAL,*,0.75,0.75,0.99882,0.75,0,1,32635612.000000,77848.000000,0.000000,4,.,.,2.000000,1.000000,,2.0,3,.,.,1.000000,1.000000,,1.0,1,.,.,1.000000,0.000000,,,3390,.,.,2729.000000,660.000000,,4.13484848485,3,.,.,2.000000,1.000000,,2.0,1,.,.,1.000000,0.000000,,,3386,.,.,2726.000000,659.000000,,4.13657056146
INDEL,D6_15,HG002_v4.2.1_Tier1plusTier2_v0.6.1_slop25percent,ALL,*,QUAL,*,0.857143,0.857143,0.998141,0.857143,0,1,48088781.000000,169045.000000,0.000000,7,.,.,5.000000,1.000000,,5.0,6,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,3765,.,.,3008.000000,756.000000,,3.97883597884,6,.,.,5.000000,1.000000,,5.0,1,.,.,1.000000,0.000000,,,3758,.,.,3002.000000,755.000000,,3.9761589404
INDEL,D6_15,HG002_v4.2.1_Tier1plusTier2_v0.6.1_slop25percent,PASS,*,QUAL,*,0.857143,0.857143,0.998141,0.857143,0,1,48088781.000000,169045.000000,0.000000,7,.,.,5.000000,1.000000,,5.0,6,.,.,4.000000,1.000000,,4.0,1,.,.,1.000000,0.000000,,,3765,.,.,3008.000000,756.000000,,3.97883597884,6,.,.,5.000000,1.000000,,5.0,1,.,.,1.000000,0.000000,,,3758,.,.,3002.000000,755.000000,,3.9761589404
INDEL,D6_15,HG002_v4.2.1_comphetindel10bp_slop50.,ALL,*,QUAL,*,0.895525,0.930811,0.384922,0.912827,415,108,5583186.000000,4314535.000000,0.000000,7016,.,.,198.000000,35.000000,,5.65714285714,6283,.,.,193.000000,33.000000,,5.84848484848,733,.,.,5.000000,2.000000,,2.5,12548,.,.,12064.000000,484.000000,,24.9256198347,7184,.,.,7152.000000,32.000000,,223.5,534,.,.,268.000000,266.000000,,1.00751879699,4830,.,.,4644.000000,186.000000,,24.9677419355
INDEL,D6_15,HG002_v4.2.1_comphetindel10bp_slop50.,PASS,*,QUAL,*,0.895525,0.930811,0.384922,0.912827,415,108,5583186.000000,4314535.000000,0.000000,7016,.,.,198.000000,35.000000,,5.65714285714,6283,.,.,193.000000,33.000000,,5.84848484848,733,.,.,5.000000,2.000000,,2.5,12548,.,.,12064.000000,484.000000,,24.9256198347,7184,.,.,7152.000000,32.000000,,223.5,534,.,.,268.000000,266.000000,,1.00751879699,4830,.,.,4644.000000,186.000000,,24.9677419355
INDEL,D6_15,HG002_v4.2.1_comphetsnp10bp_slop50,ALL,*,QUAL,*,1.0,0.983607,0.721461,0.991736,1,0,2839747.000000,2699322.000000,0.000000,54,.,.,26.000000,12.000000,,2.16666666667,54,.,.,26.000000,12.000000,,2.16666666667,0,.,.,0.000000,0.000000,,,219,.,.,197.000000,22.000000,,8.95454545455,60,.,.,48.000000,12.000000,,4.0,1,.,.,1.000000,0.000000,,,158,.,.,148.000000,10.000000,,14.8
INDEL,D6_15,HG002_v4.2.1_comphetsnp10bp_slop50,PASS,*,QUAL,*,1.0,0.983607,0.721461,0.991736,1,0,2839747.000000,2699322.000000,0.000000,54,.,.,26.000000,12.000000,,2.16666666667,54,.,.,26.000000,12.000000,,2.16666666667,0,.,.,0.000000,0.000000,,,219,.,.,197.000000,22.000000,,8.95454545455,60,.,.,48.000000,12.000000,,4.0,1,.,.,1.000000,0.000000,,,158,.,.,148.000000,10.000000,,14.8
INDEL,D6_15,HG002_v4.2.1_complexandSVs,ALL,*,QUAL,*,0.909167,0.940681,0.536452,0.924655,420,110,111762949.000000,19309199.000000,0.000000,8367,.,.,1138.000000,446.000000,,2.55156950673,7607,.,.,1113.000000,437.000000,,2.54691075515,760,.,.,25.000000,9.000000,,2.77777777778,19711,.,.,17547.000000,2163.000000,,8.11234396671,8595,.,.,8137.000000,458.000000,,17.7663755459,542,.,.,271.000000,271.000000,,1.0,10574,.,.,9139.000000,1434.000000,,6.37308228731
INDEL,D6_15,HG002_v4.2.1_complexandSVs,PASS,*,QUAL,*,0.909167,0.940681,0.536452,0.924655,420,110,111762949.000000,19309199.000000,0.000000,8367,.,.,1138.000000,446.000000,,2.55156950673,7607,.,.,1113.000000,437.000000,,2.54691075515,760,.,.,25.000000,9.000000,,2.77777777778,19711,.,.,17547.000000,2163.000000,,8.11234396671,8595,.,.,8137.000000,458.000000,,17.7663755459,542,.,.,271.000000,271.000000,,1.0,10574,.,.,9139.000000,1434.000000,,6.37308228731
INDEL,D6_15,HG002_v4.2.1_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.952656,0.96745,0.606957,0.959996,507,165,675622751.000000,428750714.000000,0.000000,21798,.,.,9215.000000,5800.000000,,1.58879310345,20766,.,.,8928.000000,5781.000000,,1.54436948625,1032,.,.,287.000000,19.000000,,15.1052631579,57294,.,.,44434.000000,12859.000000,,3.45547865308,21786,.,.,15975.000000,5811.000000,,2.74909654104,733,.,.,373.000000,360.000000,,1.03611111111,34775,.,.,28086.000000,6688.000000,,4.19946172249
INDEL,D6_15,HG002_v4.2.1_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.952656,0.96745,0.606957,0.959996,507,165,675622751.000000,428750714.000000,0.000000,21798,.,.,9215.000000,5800.000000,,1.58879310345,20766,.,.,8928.000000,5781.000000,,1.54436948625,1032,.,.,287.000000,19.000000,,15.1052631579,57294,.,.,44434.000000,12859.000000,,3.45547865308,21786,.,.,15975.000000,5811.000000,,2.74909654104,733,.,.,373.000000,360.000000,,1.03611111111,34775,.,.,28086.000000,6688.000000,,4.19946172249
INDEL,D6_15,HG002_v4.2.1_complexindel10bp_slop50,ALL,*,QUAL,*,0.979094,0.995298,0.509985,0.987129,2,0,2371853.000000,1873065.000000,0.000000,574,.,.,373.000000,189.000000,,1.97354497354,562,.,.,366.000000,184.000000,,1.98913043478,12,.,.,7.000000,5.000000,,1.4,1302,.,.,895.000000,407.000000,,2.19901719902,635,.,.,426.000000,209.000000,,2.03827751196,3,.,.,0.000000,3.000000,,0.0,664,.,.,469.000000,195.000000,,2.40512820513
INDEL,D6_15,HG002_v4.2.1_complexindel10bp_slop50,PASS,*,QUAL,*,0.979094,0.995298,0.509985,0.987129,2,0,2371853.000000,1873065.000000,0.000000,574,.,.,373.000000,189.000000,,1.97354497354,562,.,.,366.000000,184.000000,,1.98913043478,12,.,.,7.000000,5.000000,,1.4,1302,.,.,895.000000,407.000000,,2.19901719902,635,.,.,426.000000,209.000000,,2.03827751196,3,.,.,0.000000,3.000000,,0.0,664,.,.,469.000000,195.000000,,2.40512820513
INDEL,D6_15,HG002_v4.2.1_inversions_slop25percent,ALL,*,QUAL,*,0.0,,1.0,,0,0,966818.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,14,.,.,9.000000,5.000000,,1.8,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,14,.,.,9.000000,5.000000,,1.8
INDEL,D6_15,HG002_v4.2.1_inversions_slop25percent,PASS,*,QUAL,*,0.0,,1.0,,0,0,966818.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,14,.,.,9.000000,5.000000,,1.8,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,14,.,.,9.000000,5.000000,,1.8
INDEL,D6_15,HG002_v4.2.1_notin_complexandSVs_alldifficultregions,ALL,*,QUAL,*,0.986364,0.964343,0.158194,0.975229,22,13,2259257660.000000,2113492652.000000,0.000000,6087,.,.,4220.000000,1867.000000,,2.26031065881,6004,.,.,4137.000000,1867.000000,,2.21585431173,83,.,.,83.000000,0.000000,,,7396,.,.,5094.000000,2302.000000,,2.21285838401,6004,.,.,4137.000000,1867.000000,,2.21585431173,222,.,.,186.000000,36.000000,,5.16666666667,1170,.,.,771.000000,399.000000,,1.93233082707
INDEL,D6_15,HG002_v4.2.1_notin_complexandSVs_alldifficultregions,PASS,*,QUAL,*,0.986364,0.964343,0.158194,0.975229,22,13,2259257660.000000,2113492652.000000,0.000000,6087,.,.,4220.000000,1867.000000,,2.26031065881,6004,.,.,4137.000000,1867.000000,,2.21585431173,83,.,.,83.000000,0.000000,,,7396,.,.,5094.000000,2302.000000,,2.21285838401,6004,.,.,4137.000000,1867.000000,,2.21585431173,222,.,.,186.000000,36.000000,,5.16666666667,1170,.,.,771.000000,399.000000,,1.93233082707
INDEL,D6_15,HG002_v4.2.1_othercomplexwithin10bp_slop50,ALL,*,QUAL,*,0.979522,0.99154,0.474667,0.985494,3,2,1618726.000000,1409776.000000,0.000000,586,.,.,428.000000,158.000000,,2.70886075949,574,.,.,417.000000,157.000000,,2.65605095541,12,.,.,11.000000,1.000000,,11.0,1125,.,.,843.000000,282.000000,,2.98936170213,586,.,.,432.000000,154.000000,,2.80519480519,5,.,.,2.000000,3.000000,,0.666666666667,534,.,.,409.000000,125.000000,,3.272
INDEL,D6_15,HG002_v4.2.1_othercomplexwithin10bp_slop50,PASS,*,QUAL,*,0.979522,0.99154,0.474667,0.985494,3,2,1618726.000000,1409776.000000,0.000000,586,.,.,428.000000,158.000000,,2.70886075949,574,.,.,417.000000,157.000000,,2.65605095541,12,.,.,11.000000,1.000000,,11.0,1125,.,.,843.000000,282.000000,,2.98936170213,586,.,.,432.000000,154.000000,,2.80519480519,5,.,.,2.000000,3.000000,,0.666666666667,534,.,.,409.000000,125.000000,,3.272
INDEL,D6_15,HG002_v4.2.1_snpswithin10bp_slop50,ALL,*,QUAL,*,0.9819,0.991416,0.621753,0.986635,2,0,9579557.000000,9106381.000000,0.000000,221,.,.,126.000000,65.000000,,1.93846153846,217,.,.,124.000000,64.000000,,1.9375,4,.,.,2.000000,1.000000,,2.0,616,.,.,456.000000,160.000000,,2.85,231,.,.,167.000000,64.000000,,2.609375,2,.,.,2.000000,0.000000,,,383,.,.,287.000000,96.000000,,2.98958333333
INDEL,D6_15,HG002_v4.2.1_snpswithin10bp_slop50,PASS,*,QUAL,*,0.9819,0.991416,0.621753,0.986635,2,0,9579557.000000,9106381.000000,0.000000,221,.,.,126.000000,65.000000,,1.93846153846,217,.,.,124.000000,64.000000,,1.9375,4,.,.,2.000000,1.000000,,2.0,616,.,.,456.000000,160.000000,,2.85,231,.,.,167.000000,64.000000,,2.609375,2,.,.,2.000000,0.000000,,,383,.,.,287.000000,96.000000,,2.98958333333
INDEL,D6_15,KIR,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,155043.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,KIR,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,155043.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,L1H_gt500,ALL,*,QUAL,*,0.916667,1.0,0.62069,0.956522,0,0,3288114.000000,2227704.000000,0.000000,12,.,.,7.000000,5.000000,,1.4,11,.,.,6.000000,5.000000,,1.2,1,.,.,1.000000,0.000000,,,29,.,.,21.000000,8.000000,,2.625,11,.,.,6.000000,5.000000,,1.2,0,.,.,0.000000,0.000000,,,18,.,.,15.000000,3.000000,,5.0
INDEL,D6_15,L1H_gt500,PASS,*,QUAL,*,0.916667,1.0,0.62069,0.956522,0,0,3288114.000000,2227704.000000,0.000000,12,.,.,7.000000,5.000000,,1.4,11,.,.,6.000000,5.000000,,1.2,1,.,.,1.000000,0.000000,,,29,.,.,21.000000,8.000000,,2.625,11,.,.,6.000000,5.000000,,1.2,0,.,.,0.000000,0.000000,,,18,.,.,15.000000,3.000000,,5.0
INDEL,D6_15,LD_discordant_haplotypes_slop5bp,ALL,*,QUAL,*,0.962617,0.963303,0.457711,0.96296,2,2,10867226.000000,10465096.000000,0.000000,107,.,.,56.000000,33.000000,,1.69696969697,103,.,.,54.000000,33.000000,,1.63636363636,4,.,.,2.000000,0.000000,,,201,.,.,141.000000,60.000000,,2.35,105,.,.,72.000000,33.000000,,2.18181818182,4,.,.,3.000000,1.000000,,3.0,92,.,.,66.000000,26.000000,,2.53846153846
INDEL,D6_15,LD_discordant_haplotypes_slop5bp,PASS,*,QUAL,*,0.962617,0.963303,0.457711,0.96296,2,2,10867226.000000,10465096.000000,0.000000,107,.,.,56.000000,33.000000,,1.69696969697,103,.,.,54.000000,33.000000,,1.63636363636,4,.,.,2.000000,0.000000,,,201,.,.,141.000000,60.000000,,2.35,105,.,.,72.000000,33.000000,,2.18181818182,4,.,.,3.000000,1.000000,,3.0,92,.,.,66.000000,26.000000,,2.53846153846
INDEL,D6_15,MHC,ALL,*,QUAL,*,0.983871,0.984375,0.625731,0.984123,0,1,4970557.000000,4634059.000000,0.000000,62,.,.,35.000000,16.000000,,2.1875,61,.,.,34.000000,16.000000,,2.125,1,.,.,1.000000,0.000000,,,171,.,.,133.000000,38.000000,,3.5,63,.,.,47.000000,16.000000,,2.9375,1,.,.,1.000000,0.000000,,,107,.,.,85.000000,22.000000,,3.86363636364
INDEL,D6_15,MHC,PASS,*,QUAL,*,0.983871,0.984375,0.625731,0.984123,0,1,4970557.000000,4634059.000000,0.000000,62,.,.,35.000000,16.000000,,2.1875,61,.,.,34.000000,16.000000,,2.125,1,.,.,1.000000,0.000000,,,171,.,.,133.000000,38.000000,,3.5,63,.,.,47.000000,16.000000,,2.9375,1,.,.,1.000000,0.000000,,,107,.,.,85.000000,22.000000,,3.86363636364
INDEL,D6_15,SimpleRepeat_diTR_11to50_slop5,ALL,*,QUAL,*,0.946693,0.962039,0.549218,0.954304,245,75,14126406.000000,9713952.000000,0.000000,8179,.,.,2674.000000,1921.000000,,1.39198334201,7743,.,.,2589.000000,1915.000000,,1.35195822454,436,.,.,85.000000,6.000000,,14.1666666667,19109,.,.,15404.000000,3705.000000,,4.15762483131,8287,.,.,6362.000000,1925.000000,,3.30493506494,327,.,.,178.000000,149.000000,,1.19463087248,10495,.,.,8864.000000,1631.000000,,5.43470263642
INDEL,D6_15,SimpleRepeat_diTR_11to50_slop5,PASS,*,QUAL,*,0.946693,0.962039,0.549218,0.954304,245,75,14126406.000000,9713952.000000,0.000000,8179,.,.,2674.000000,1921.000000,,1.39198334201,7743,.,.,2589.000000,1915.000000,,1.35195822454,436,.,.,85.000000,6.000000,,14.1666666667,19109,.,.,15404.000000,3705.000000,,4.15762483131,8287,.,.,6362.000000,1925.000000,,3.30493506494,327,.,.,178.000000,149.000000,,1.19463087248,10495,.,.,8864.000000,1631.000000,,5.43470263642
INDEL,D6_15,SimpleRepeat_diTR_51to200_slop5,ALL,*,QUAL,*,0.837209,0.882965,0.694841,0.859479,52,33,313064.000000,85207.000000,0.000000,688,.,.,119.000000,132.000000,,0.901515151515,576,.,.,104.000000,131.000000,,0.793893129771,112,.,.,15.000000,1.000000,,15.0,2520,.,.,2165.000000,355.000000,,6.0985915493,679,.,.,547.000000,132.000000,,4.14393939394,90,.,.,54.000000,36.000000,,1.5,1751,.,.,1564.000000,187.000000,,8.36363636364
INDEL,D6_15,SimpleRepeat_diTR_51to200_slop5,PASS,*,QUAL,*,0.837209,0.882965,0.694841,0.859479,52,33,313064.000000,85207.000000,0.000000,688,.,.,119.000000,132.000000,,0.901515151515,576,.,.,104.000000,131.000000,,0.793893129771,112,.,.,15.000000,1.000000,,15.0,2520,.,.,2165.000000,355.000000,,6.0985915493,679,.,.,547.000000,132.000000,,4.14393939394,90,.,.,54.000000,36.000000,,1.5,1751,.,.,1564.000000,187.000000,,8.36363636364
INDEL,D6_15,SimpleRepeat_diTR_gt200_slop5,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,1117.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,SimpleRepeat_diTR_gt200_slop5,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,1117.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,SimpleRepeat_homopolymer_4to6_slop5,ALL,*,QUAL,*,0.966198,0.971286,0.452976,0.968735,110,45,789111519.000000,690199335.000000,0.000000,8313,.,.,4479.000000,2231.000000,,2.00761990139,8032,.,.,4362.000000,2230.000000,,1.95605381166,281,.,.,117.000000,1.000000,,117.0,15407,.,.,11372.000000,4034.000000,,2.81903817551,8186,.,.,5948.000000,2238.000000,,2.65773011618,242,.,.,142.000000,100.000000,,1.42,6979,.,.,5282.000000,1696.000000,,3.11438679245
INDEL,D6_15,SimpleRepeat_homopolymer_4to6_slop5,PASS,*,QUAL,*,0.966198,0.971286,0.452976,0.968735,110,45,789111519.000000,690199335.000000,0.000000,8313,.,.,4479.000000,2231.000000,,2.00761990139,8032,.,.,4362.000000,2230.000000,,1.95605381166,281,.,.,117.000000,1.000000,,117.0,15407,.,.,11372.000000,4034.000000,,2.81903817551,8186,.,.,5948.000000,2238.000000,,2.65773011618,242,.,.,142.000000,100.000000,,1.42,6979,.,.,5282.000000,1696.000000,,3.11438679245
INDEL,D6_15,SimpleRepeat_homopolymer_7to11_slop5,ALL,*,QUAL,*,0.965874,0.978193,0.609964,0.971994,7,7,49788855.000000,42482235.000000,0.000000,967,.,.,643.000000,232.000000,,2.77155172414,934,.,.,623.000000,231.000000,,2.69696969697,33,.,.,20.000000,1.000000,,20.0,2469,.,.,1847.000000,622.000000,,2.96945337621,942,.,.,712.000000,230.000000,,3.09565217391,21,.,.,14.000000,7.000000,,2.0,1506,.,.,1121.000000,385.000000,,2.91168831169
